,paperID,pos_score,sent_pos,text
10,soylent-uist2010.,9.480775042902678e-05,10,"Writing is difficult: even experts routinely make style, grammar and spelling mistakes."
418,soylent-uist2010.,9.409058839082718e-05,418,Second are new techniques for optimizing crowd-programmed algorithms to reduce wait time and cost.
144,soylent-uist2010.,9.393332584295422e-05,144,The Human Macro is an end-user programming interface for automating document manipulations.
229,soylent-uist2010.,9.362011769553646e-05,229,"In the Verify stage, five Turkers see a list of all the rewrites where each rewrite has been annotated using color and strikethroughs to highlight its differences from the original."
329,soylent-uist2010.,9.359475370729342e-05,329,"Word and Soylent tended to identify different errors, rather than both focusing on the easy and obvious mistakes."
283,soylent-uist2010.,9.311547910328954e-05,283,"For example, with the Blog input, Shortn was able to remove several words and phrases without changing the meaning of the sentence."
294,soylent-uist2010.,9.08664587768726e-05,294,"These Turkers could not predict that their cuts would not match, one cutting the parenthetical and the other cutting the main phrase."
61,soylent-uist2010.,9.00710656424053e-05,61,ChaCha2 recruits humans to do search engine queries for users who are mobile; Amazon Remembers uses Mechanical Turk to find products that match a photo taken by the user on a phone; Sala et al.
5,soylent-uist2010.,8.99197329999879e-05,5,"Evaluation studies demonstrate the feasibility of crowdsourced editing and investigate questions of reliability, cost, wait time, and work time for edits."
397,soylent-uist2010.,8.949529001256451e-05,397,"While paymentper-edit may restrict deployment to commercial contexts, it remains an open question whether the gains in productivity for the author are justified by the expense."
171,soylent-uist2010.,8.930728654377162e-05,171,Equally problematic as Lazy Turkers are Eager Beavers.
41,soylent-uist2010.,8.792078733677045e-05,41,Such work has generally aggregated previous crowd interactions rather than recruited an ondemand workforce for new requests.
212,soylent-uist2010.,8.75692130648531e-05,212,Independent agreement among Verify workers can help certify an edit as good or bad.
359,soylent-uist2010.,8.749710104893893e-05,359,"The average command saw an 88% intention success rate (max = 100%, min = 60%)."
311,soylent-uist2010.,8.74626130098477e-05,311,"Massesnis only canThe masses only can use the software developed by software companies, unless they know how to write programs."
86,soylent-uist2010.,8.550181519240141e-05,86,"for Word — for example, the common (but useless) Microsoft Word feedback, ""Fragment; consider revising."""
40,soylent-uist2010.,8.506190351909027e-05,40,"Soylent is influenced by prior work on crowdsourced interfaces (e.g., [1, 9, 24])."
404,soylent-uist2010.,8.414907642873004e-05,404,"We believe not: the Mechanical Turk worker contract explicitly states that it is workfor-hire, so results belong to the requester."
289,soylent-uist2010.,8.369980787392706e-05,289,"For example, it may be inappropriate to remove the academic signaling phrase ""In this paper we argue that..."" from an introduction."
379,soylent-uist2010.,8.330534910783172e-05,379,an image and proof that the image is Creative Commonslicensed.
190,soylent-uist2010.,8.263807831099257e-05,190,Any single Turker may produce a noisy result (e.g. Lazy Turkers might prefer errors near the beginning of a paragraph).
196,soylent-uist2010.,8.207976497942582e-05,196,The worker can see the entire paragraph but only edit the text directly containing the patch.
92,soylent-uist2010.,8.189598884200677e-05,92,Other work has considered naturallanguage-like programming syntax (e.g. [17]).
135,soylent-uist2010.,8.007867290871218e-05,135,"The form dialog is split in two mirrored pieces: a task entry form on the left, and a preview of what the Turker will see on the right."
273,soylent-uist2010.,7.955491309985518e-05,273,the future the worker population will be large enough to consume any task as soon as it is posted.
181,soylent-uist2010.,7.932435983093455e-05,181,Such errors are compounded if the output of one Turker is used as input for other Turkers.
103,soylent-uist2010.,7.925860700197518e-05,103,On the left is the original paragraph; on the right is the proposed revision.
109,soylent-uist2010.,7.917958282632753e-05,109,"Shortn typically can remove up to 15–30% of a paragraph in a single pass, and up to ~50% with multiple iterations."
248,soylent-uist2010.,7.875956362113357e-05,248,Each resulting paragraph had many possible variations depending on the number of shortened alternatives that passed the Verify stage – we chose the shortest possible version for analysis and compared its length to the original paragraph.
165,soylent-uist2010.,7.56901572458446e-05,165,"There are many themes that are present most of the way through such as sacrifice, friendship and comradeship."
308,soylent-uist2010.,7.5501375249587e-05,308,"It is no wondering that advertisings are is bad for companyies in America, Chicago and Germany."
323,soylent-uist2010.,7.46144141885452e-05,323,"Crowdproof on the inputs using a 20-minute stage timeout, with prices $0.06 for Find, $0.08 for Fix, and $0.04 for Verify."
293,soylent-uist2010.,7.456967432517558e-05,293,"Parallelism was another source of error: for example, in Highly Technical Writing (Table I), the two cuts were from two different patches, and thus handled by separate Turkers."
205,soylent-uist2010.,7.428060780512169e-05,205,"Lazy Turkers will always choose the easiest error to fix, so combining Find and Fix will result in poor coverage."
320,soylent-uist2010.,7.300759170902893e-05,320,"When we enter text, each (pen or key) stroke is being used to record the actual information we care about---; none is wasted on application navigation or configuration."
20,soylent-uist2010.,7.29691528249532e-05,20,Writing is no exception [7]: we commonly recruit friends and colleagues to help us shape and polish our writing.
218,soylent-uist2010.,7.279880810528994e-05,218,"To provide the user with near-continuous control of paragraph length, Shortn should produce many alternative rewrites without changing the meaning of the original text or introduce7 7 Word's grammar checker, eight authors and six reviewers did not catch the error in this sentence."
163,soylent-uist2010.,7.262046710820869e-05,163,This theme occurs during many circumstances but is not present from start to finish.
401,soylent-uist2010.,7.198790990514681e-05,401,"Rather than a binary opposition, a continuum of privacy and exposure options exists."
412,soylent-uist2010.,7.156498759286478e-05,412,Soylent is an example of a new kind of interactive user interface in which the end user has direct access to a crowd of workers for assistance with tasks that require human attention and common sense.
85,soylent-uist2010.,7.113999163266271e-05,85,"Tick marks represent possible lengths, and the blue background bounds the possible lengths."
408,soylent-uist2010.,6.869262870168313e-05,408,"We agree that some tasks, like fleshing out a related work section in an academic paper based on bullet points, are much more difficult to achieve on today's Mechanical Turk."
271,soylent-uist2010.,6.852996011730283e-05,271,Table I. Our evaluation run of Shortn produced revisions between 78% – 90% of the original paragraph length on a single run.
53,soylent-uist2010.,6.809735350543633e-05,53,Several systems power novel interactions with the wisdom of crowds.
256,soylent-uist2010.,6.799424591008574e-05,256,"Turkers merged sentences when patches spanned sentence boundaries (Table I, Classic UIST), and occasionally cut whole phrases or sentences."
387,soylent-uist2010.,6.74388647894375e-05,387,"DISCUSSION This section reviews some fundamental questions about the nature of paid, crowd-powered interfaces as embodied in Soylent."
319,soylent-uist2010.,6.739118543919176e-05,319,6 / 4 / 3 $3.30 53 workers 96 min Many of these problems vanish if we turn to a much older recording technology---text.
304,soylent-uist2010.,6.727308937115595e-05,304,"Crowdproof Evaluation To evaluate Crowdproof, we obtained a set of five input texts in need of proofreading (Table II)."
276,soylent-uist2010.,6.709499575663358e-05,276,"This process reveals that the median shortening took 118 seconds of work time, or just under two minutes, when summed across all three stages (Q1 = 60 seconds, Q3 = 3.6 minutes)."
81,soylent-uist2010.,6.685798871330917e-05,81,"However, Microsoft Word's spell checker frequently suffers from false positives, particularly with proper nouns and unusual names."
29,soylent-uist2010.,6.673095049336553e-05,29,"2) Crowdproof, a human-powered spelling and grammar checker that finds problems Word misses, explains the problems, and suggests fixes."
228,soylent-uist2010.,6.653944728896022e-05,228,"If it can be cut, we introduce the empty string as a rewrite."
235,soylent-uist2010.,6.535465945489705e-05,235,"When the user specifies a desired maximum length, Shortn searches for the longest combination of rewrites subject to the length constraint."
13,soylent-uist2010.,6.475683039752766e-05,13,"Good user interfaces aid these tasks; good artificial intelligence helps as well, but it is clear that we have far to go."
166,soylent-uist2010.,6.450734508689493e-05,166,"But in my opinion there is only one theme that is present from beginning to end, this theme is pursuit of dreams."
11,soylent-uist2010.,6.403166480595246e-05,11,"Then, when a writer makes high-level decisions like changing a passage from past to present tense or fleshing out citation sketches into a true references section, she is faced with executing daunting numbers of nontrivial tasks across the entire document."
332,soylent-uist2010.,6.294256309047341e-05,332,"Using the Verify stage to choose the best textual replacement, Soylent fixed 29 of the 33 errors it flagged (88%)."
279,soylent-uist2010.,6.281118839979172e-05,279,"This cost split into $0.55 to identify an average of two patches, then $0.48 to generate alternatives and $0.38 to filter results for each of those patches."
94,soylent-uist2010.,6.23284067842178e-05,94,Shortn: Text Shortening Some authors struggle to remain within length limits on papers and spend the last hours of the writing process tweaking paragraphs to shave a few lines.
48,soylent-uist2010.,6.219388887984678e-05,48,Crowdsourcing Gathering data to train algorithms is a common use of crowdsourcing.
339,soylent-uist2010.,6.188844417920336e-05,339,"There were also stylistic opinions that the original author might not have agreed with: in the Draft UIST example in Table II, the author clearly had a penchant for triple dashes that the Turkers did not appreciate."
47,soylent-uist2010.,6.1625505622942e-05,47,"RELATED WORK Soylent is related to work in two areas: crowdsourcing systems, and artificial intelligence for word processing."
219,soylent-uist2010.,6.116183067206293e-05,219,"Crowdproof later did, and correctly suggested that ""introduce"" should be ""introducing""."
191,soylent-uist2010.,6.115542055340484e-05,191,The Find stage aggregates independent opinions to find the most consistently cited problems: multiple independent agreement is typically a strong signal that a crowd is correct.
201,soylent-uist2010.,6.11473951721564e-05,201,"We either ask Turkers to vote on the best option (when like Crowdproof) or to flag poor suggestions (when the interface requires as many options as possible, like Shortn)."
44,soylent-uist2010.,6.076638965168968e-05,44,"In the rest of this paper, we review related work in crowdsourced interfaces and text editing."
230,soylent-uist2010.,6.072028918424621e-05,230,"Each Turker selects at least one rewrite that has significant spelling, grammar, or style problems, and at least one rewrite that significantly changes the meaning of the original sentence."
369,soylent-uist2010.,6.040635344106704e-05,369,"Admin: ""Please complete the addresses below informtion needed as in example below. [...]"""
269,soylent-uist2010.,6.0180511354701594e-05,269,Check out our new page: [...] $4.84 188 workers 132 – 489 min Figure 3 shows the pseudocode that implements this design for Lookup.
324,soylent-uist2010.,5.952327774139121e-05,324,"We measured the errors that Crowdproof caught, that Crowdproof fixed, and that Word caught."
12,soylent-uist2010.,5.943495125393383e-05,12,"Finally, when the document is a half-page over length, interactive software provides little support to help us trim those last few paragraphs."
317,soylent-uist2010.,5.848674481967464e-05,317,"Accorinding to hHindu believesfs in Ramayanaya King Ravana used ""Dandu Monara"" for abduct queen Seetha from Rama."
338,soylent-uist2010.,5.8115609135711566e-05,338,"A second problem was a lack of domain knowledge: in the ESL example in Table II, Turkers did not know what a GUI was, so they could not know that the author intended ""GUIs"" instead of ""GUI""."
180,soylent-uist2010.,5.792718366137706e-05,180,"For example, when proofreading paragraphs about the novel Of Mice and Men, Turkers variously changed the title to just Of Mice, replaced existing grammar errors with new errors of their own, and changed the text to state that Of Mice and Men is a movie rather than a novel."
280,soylent-uist2010.,5.7588469644542783e-05,280,"Were we instead to use a $0.01 pay rate for these tasks, the process would cost $0.30 per paragraph."
206,soylent-uist2010.,5.734763908549212e-05,206,"By splitting Find from Fix, we can direct Lazy Turkers to propose a fix to patches that they might otherwise ignore."
159,soylent-uist2010.,5.7253728300565854e-05,159,"We might characterize two useful personas at the ends of the effort spectrum, the Lazy Turker and the Eager Beaver."
161,soylent-uist2010.,5.708006210625172e-05,161,"For example, when asked to proofread the following error-filled paragraph from a high school essay site,6 a Lazy Turker inserted only a single character to correct a spelling mistake."
343,soylent-uist2010.,5.5746142606949434e-05,343,"It cost more money to run per paragraph (μ=$3.40, σ=$2.13) because it identified far more patches per paragraph: we chose paragraphs in dire need of proofreading."
153,soylent-uist2010.,5.573492671828717e-05,153,"In our experiments, it is evident that many of the raw results that Turkers produce on such tasks are unsatisfactory."
84,soylent-uist2010.,5.548435728996992e-05,84,Red text indicates locations where cuts or rewrites have occurred.
108,soylent-uist2010.,5.5326174333458766e-05,108,These areas may differ from one slider position to the next: the cuts are not monotonic in this sense.
395,soylent-uist2010.,5.5142580094980076e-05,395,One might therefore argue that interface outsourcing is too expensive to be practical.
260,soylent-uist2010.,5.460339889395982e-05,260,"Assuming that the number of work tasks does not increase equivalently, wait times will drop."
287,soylent-uist2010.,5.419528315542266e-05,287,"While Turkers tended to stay away from cutting material they did not understand, they still occasionally flagged such patches."
90,soylent-uist2010.,5.408320066635497e-05,90,The Human Macro is related to AI techniques for end-user programming.
355,soylent-uist2010.,5.394307299866341e-05,355,We coded results using two quality metrics: intention (did the Turker understand the prompt and make a good faith effort?)
175,soylent-uist2010.,5.380332368076779e-05,175,Eager Beavers may also leave extra comments in the document or reformat paragraphs.
52,soylent-uist2010.,5.344436794985086e-05,52,"However, Soylent's output may be used to train future AIs."
169,soylent-uist2010.,5.3320643928600475e-05,169,"attacked the problem of 5 http://groups.csail.mit.edu/uid/deneme/ 6 http://www.essay.org/school/english/ofmiceandmen.txt Lazy Turkers in crowdsourced user studies [12] by adding clearly verifiable, quantitative questions (e.g., ""How many sections does the article have?"")"
30,soylent-uist2010.,5.299969416228123e-05,30,"3) The Human Macro, an interface for offloading arbitrary word processing tasks such as formatting citations or finding appropriate figures."
300,soylent-uist2010.,5.2541679906426e-05,300,We experimented with feeding the shortest output from the Blog text back into the algorithm to see if it could continue shortening.
297,soylent-uist2010.,5.2177420002408326e-05,297,"The Verify step caught 19 of the errors (50% of 37) while also removing 15 grammatical sentences: its error rate was thus (18 false negatives + 15 false positives) / 137 = 26.1%, again near 30%."
360,soylent-uist2010.,5.182854874874465e-05,360,"Typical intention errors occurred when the prompt contained two requirements: for example, the Figure task asked both for Task Tense $0.10 1 paragraph Figure $0.20 1 paragraph Quality CS: 100% intention, (20% accuracy) Admin: 100% (40%) Author: 100% (60%) CS: 75% (75%) Admin: 75% (75%) Author: 60% (60%) Opinions $0.15 1 paragraph CS: 100% (100%) Admin: 100% (100%) Author: 100% (100%) Citation Gathering $0.40 3 citations CS: 75% (75%) Admin: 100% (100%) Author: 66% (40%) Example Request Admin: ""Please change text in document from past tense to present tense."""
97,soylent-uist2010.,5.16809850523714e-05,97,"Automatic summarization algorithms can provide useful summaries [18], but cannot easily determine what language to cut or shorten."
145,soylent-uist2010.,5.147019328433089e-05,145,The left half is the user's authoring interface; the right half is a preview of what the Turker will see.
330,soylent-uist2010.,5.124230301589705e-05,330,This result lends more support to Crowdproof's approach: it will waste relatively little money that an AI could have saved.
314,soylent-uist2010.,5.107459219289012e-05,314,"To protect yourself, use an open software offering, and self-host or go with hosting solution that uses open offering."
288,soylent-uist2010.,5.1067945605609566e-05,288,"As a result, Turkers sometimes made edits that were grammatically appropriate but stylistically incorrect."
113,soylent-uist2010.,5.041464100941084e-05,113,"Crowdproof aims to catch spelling, style and grammar errors that AI algorithms today cannot find or fix."
417,soylent-uist2010.,5.01715112477541e-05,417,"First are new crowddriven features for word processing, such as readability analysis, smart find-and-replace (so that renaming ""Michael"" to ""Michelle"" also changes ""he"" to ""she""), and figure or citation number checking."
227,soylent-uist2010.,4.928920679958537e-05,227,We now have a set of rewrites and votes on whether the text can be cut.
152,soylent-uist2010.,4.917116166325286e-05,152,"These tasks include shortening, proofreading, and user-requested changes such as address formatting."
9,soylent-uist2010.,4.8907179007073864e-05,9,It supports a deep cognitive activity – writing – and requires complicated manipulations.
21,soylent-uist2010.,4.861742854700424e-05,21,"But we cannot always rely on them: colleagues do not want to proofread every sentence we write, cut a few lines from every paragraph in a ten-page paper, or help us format thirty ACM-style references."
238,soylent-uist2010.,4.8400252126157284e-05,238,The Microsoft Word plug-in is written using Microsoft Visual Studio Tools for Office (VSTO) and the Windows Presentation Foundation (WPF).
35,soylent-uist2010.,4.770245141116902e-05,35,The fundamental technical contribution of this work is a crowd programming pattern called Find-Fix-Verify.
122,soylent-uist2010.,4.7151286707958207e-05,122,"When the crowd is finished, Soylent calls out the edited sections with a purple dashed underline."
198,soylent-uist2010.,4.6768036554567516e-05,198,"Even if 30% of work is bad, 3– 5 submissions are sufficient to produce viable alternatives."
376,soylent-uist2010.,4.629047907656059e-05,376,"[...] After reading I feel like there should be about five more sentences [...] @conference{ title={{Financial incentives and [...]}}, author={Mason, W. and Watts, D.J.}, booktitle={HCOMP '09}} to Max Marcus, 3416 colfax ave east, 80206 Max Marcus 3416 E Colfax Ave Denver, CO 80206 CS: 82% (82%) Admin: 98% (96%) Author: 91% (68%) List Processing $0.05 10 inputs Table III."
402,soylent-uist2010.,4.560774323181249e-05,402,"Soylent also raises questions over legal ownership of the resulting text, which is part-user and part-Turker generated."
121,soylent-uist2010.,4.49900035164319e-05,121,The drop-down explains the problem (blue title) and suggests fixes (gold selection).
363,soylent-uist2010.,4.460677519091405e-05,363,"As I do so, my eye catches something [...] CS: ""Pick out keywords from the paragrah like Yosemite, rock, half dome, park."
25,soylent-uist2010.,4.4599677494261414e-05,25,"They can also solve problems that artificial intelligence cannot, for example flagging writing errors that the word processor does not catch."
399,soylent-uist2010.,4.456662281882018e-05,399,Authors and their employers may not want such exposure if the document's content is confidential or otherwise sensitive.
296,soylent-uist2010.,4.3765587179223076e-05,296,"37 suggestions were ungrammatical, again supporting our rule of thumb that 30% of raw Turker edits will be noisy."
342,soylent-uist2010.,4.359384183771908e-05,342,"Similarly to Shortn, its wait time was 18 minutes (Median = 17.6, Q1 = 9.8, Q3 = 30.8)."
178,soylent-uist2010.,4.2785293771885335e-05,178,"Without clear guidelines, the Lazy Turker will choose the path that produces any signal and the Eager Beaver will produce too many signals."
59,soylent-uist2010.,4.200287366984412e-05,59,Having an 3 on-demand workforce also expands the realm of tasks we can support beyond those requiring traces or incentives.
281,soylent-uist2010.,4.112511669518426e-05,281,"Our experience is that paying less slows down the later parts of the process, but it does not impact quality [19] — it would be viable for shortening paragraphs under a loose deadline."
209,soylent-uist2010.,4.070067370776087e-05,209,"By splitting Find and Fix, we can map edits to patches and produce a much richer user interface—for example, the multiple options in Crowdproof's replacement dropdown."
374,soylent-uist2010.,3.92661131627392e-05,374,"Duncan and Watts [Duncan and watts HCOMP 09 anchoring] found that Turkers will do more work when you pay more, but that the quality is no higher."
226,soylent-uist2010.,3.900774390785955e-05,226,"Each agreed-upon patch moves on to the Fix stage, where five Turkers see it highlighted in the paragraph and are asked to shorten it, as well as determine if the patch can be cut entirely."
415,soylent-uist2010.,3.890811058226973e-05,415,"We evaluated Soylent with a range of editing tasks, finding and correcting 82% of grammar errors when combined with automatic checking, shortening text to approximately 85% of original length per iteration, and executing a variety of human macros successfully."
100,soylent-uist2010.,3.863791425828822e-05,100,The user selects the area of text that is too long—for example a paragraph or section—then presses the Shortn button in the Word's Soylent ribbon tab.
24,soylent-uist2010.,3.852352892863564e-05,24,"These workers perform tasks that the writer might not, such as scrupulously scanning for text to cut, or updating a list of addresses to include a zip code."
56,soylent-uist2010.,3.8331036193994805e-05,56,MySong [24] indexes a library of music chords to enable the user to build a chord progression by singing a melody line.
136,soylent-uist2010.,3.8163027056725696e-05,136,"The preview contextualizes the user's request, reminding the user he is writing something akin to a Help Wanted or Craigslist advertisement."
407,soylent-uist2010.,3.783665306400508e-05,407,A final concern is that anonymous workers may not have the necessary domain knowledge or enough shared context to usefully contribute.
255,soylent-uist2010.,3.5019766073673964e-05,255,"Typically, Shortn focused on unnecessarily wordy phrases like ""are going to have to"" (Table I, Blog)."
110,soylent-uist2010.,3.3693020668579265e-05,110,"The Shortn algorithm preserves meaning when possible, so it cuts unnecessary language or concept repetition."
